"siteID","date","dayMax","dayMin","dayMean","GDD","AGDD","dayOfYear","year","monthDay"
"UKFS","2017-10-16",74.15996,41.56736,57.86366,8,4437,289,"2017","2017-10-16"
"ORNL","2017-10-16",66.3782,48.0425,57.21035,7,4713,289,"2017","2017-10-16"
"CLBJ","2017-10-16",74.00624,39.24122,56.62373,7,5727,289,"2017","2017-10-16"
"ABBY","2017-10-16",66.31088,35.36564,50.83826,1,351,289,"2017","2017-10-16"
"TOOL","2017-10-16",15.35414,8.86172,12.10793,0,313,289,"2017","2017-10-16"
"BART","2017-10-17",55.88348,34.43918,45.16133,0,2096,290,"2017","2017-10-17"
"HARV","2017-10-17",51.57446,30.27254,40.9235,0,2400,290,"2017","2017-10-17"
"SERC","2017-10-17",58.4843,40.0568,49.27055,0,3812,290,"2017","2017-10-17"
"UNDE","2017-10-17",66.67592,41.57456,54.12524,4,1713,290,"2017","2017-10-17"
"UKFS","2017-10-17",76.38746,44.74202,60.56474,11,4448,290,"2017","2017-10-17"
"ORNL","2017-10-17",64.46138,44.28788,54.37463,4,4717,290,"2017","2017-10-17"
"CLBJ","2017-10-17",77.60354,34.9916,56.29757,6,5733,290,"2017","2017-10-17"
"ABBY","2017-10-17",64.21262,35.60108,49.90685,0,351,290,"2017","2017-10-17"
"TOOL","2017-10-17",14.39852,10.62968,12.5141,0,313,290,"2017","2017-10-17"
"BONA","2017-10-17",30.38882,25.43018,27.9095,0,0,290,"2017","2017-10-17"
"BART","2017-10-18",65.64416,34.20194,49.92305,0,2096,291,"2017","2017-10-18"
"HARV","2017-10-18",65.44364,38.74748,52.09556,2,2402,291,"2017","2017-10-18"
"SERC","2017-10-18",68.7011,40.32716,54.51413,5,3817,291,"2017","2017-10-18"
"UNDE","2017-10-18",68.684,48.29414,58.48907,8,1721,291,"2017","2017-10-18"
"UKFS","2017-10-18",78.83348,50.4266,64.63004,15,4463,291,"2017","2017-10-18"
"ORNL","2017-10-18",67.03502,42.17504,54.60503,5,4722,291,"2017","2017-10-18"
"CLBJ","2017-10-18",84.16616,39.9317,62.04893,12,5745,291,"2017","2017-10-18"
"ABBY","2017-10-18",58.4573,38.50808,48.48269,0,351,291,"2017","2017-10-18"
"TOOL","2017-10-18",14.01332,9.5486,11.78096,0,313,291,"2017","2017-10-18"
"BONA","2017-10-18",30.77222,22.24886,26.51054,0,0,291,"2017","2017-10-18"
"BART","2017-10-19",70.96442,36.51188,53.73815,4,2100,292,"2017","2017-10-19"
"HARV","2017-10-19",67.00514,46.37246,56.6888,7,2409,292,"2017","2017-10-19"
"SERC","2017-10-19",70.56896,47.27228,58.92062,9,3826,292,"2017","2017-10-19"
"UNDE","2017-10-19",63.8969,42.94976,53.42333,3,1724,292,"2017","2017-10-19"
"UKFS","2017-10-19",82.77602,51.0818,66.92891,17,4480,292,"2017","2017-10-19"
"ORNL","2017-10-19",68.88002,45.1049,56.99246,7,4729,292,"2017","2017-10-19"
"CLBJ","2017-10-19",83.30684,45.1373,64.22207,14,5759,292,"2017","2017-10-19"
"ABBY","2017-10-19",58.67474,49.604,54.13937,4,355,292,"2017","2017-10-19"
"TOOL","2017-10-19",6.22868,-5.52622,0.351229999999999,0,313,292,"2017","2017-10-19"
"BONA","2017-10-19",27.6638,-1.71796,12.97292,0,0,292,"2017","2017-10-19"
"BART","2017-10-20",67.78292,49.47512,58.62902,9,2109,293,"2017","2017-10-20"
"HARV","2017-10-20",63.92822,46.75658,55.3424,5,2414,293,"2017","2017-10-20"
"SERC","2017-10-20",74.1587,50.28188,62.22029,12,3838,293,"2017","2017-10-20"
"UNDE","2017-10-20",75.3917,49.86122,62.62646,13,1737,293,"2017","2017-10-20"
"UKFS","2017-10-20",79.0637,55.89644,67.48007,17,4497,293,"2017","2017-10-20"
"ORNL","2017-10-20",74.24294,45.68288,59.96291,10,4739,293,"2017","2017-10-20"
"CLBJ","2017-10-20",83.56856,53.4434,68.50598,19,5778,293,"2017","2017-10-20"
"ABBY","2017-10-20",50.42228,39.87392,45.1481,0,355,293,"2017","2017-10-20"
"TOOL","2017-10-20",8.49902,-5.59840000000001,1.45031,0,313,293,"2017","2017-10-20"
"BONA","2017-10-20",21.63848,-15.19132,3.22358,0,0,293,"2017","2017-10-20"
"BART","2017-10-21",74.32376,47.89022,61.10699,11,2120,294,"2017","2017-10-21"
"HARV","2017-10-21",69.64682,44.44052,57.04367,7,2421,294,"2017","2017-10-21"
"SERC","2017-10-21",72.27194,45.74408,59.00801,9,3847,294,"2017","2017-10-21"
"UNDE","2017-10-21",66.85682,58.66502,62.76092,13,1750,294,"2017","2017-10-21"
"UKFS","2017-10-21",74.81876,58.82918,66.82397,17,4514,294,"2017","2017-10-21"
"ORNL","2017-10-21",72.51926,50.5985,61.55888,12,4751,294,"2017","2017-10-21"
"CLBJ","2017-10-21",84.34886,68.38358,76.36622,26,5804,294,"2017","2017-10-21"
"ABBY","2017-10-21",53.96324,40.60292,47.28308,0,355,294,"2017","2017-10-21"
"TOOL","2017-10-21",8.16962,-2.85574,2.65694,0,313,294,"2017","2017-10-21"
"BONA","2017-10-21",15.23444,-14.37304,0.430700000000002,0,0,294,"2017","2017-10-21"
"BART","2017-10-22",68.04716,45.5882,56.81768,7,2127,295,"2017","2017-10-22"
"HARV","2017-10-22",74.58548,47.05178,60.81863,11,2432,295,"2017","2017-10-22"
"SERC","2017-10-22",71.28806,46.04954,58.6688,9,3856,295,"2017","2017-10-22"
"UNDE","2017-10-22",65.62346,45.94586,55.78466,6,1756,295,"2017","2017-10-22"
"UKFS","2017-10-22",66.97166,45.92948,56.45057,6,4520,295,"2017","2017-10-22"
"ORNL","2017-10-22",76.63154,53.81222,65.22188,15,4766,295,"2017","2017-10-22"
"CLBJ","2017-10-22",81.81572,55.65164,68.73368,19,5823,295,"2017","2017-10-22"
"ABBY","2017-10-22",56.78402,50.93528,53.85965,4,359,295,"2017","2017-10-22"
"TOOL","2017-10-22",11.2334,-2.67214,4.28063,0,313,295,"2017","2017-10-22"
"BONA","2017-10-22",16.89908,-1.71688,7.5911,0,0,295,"2017","2017-10-22"
"BART","2017-10-23",65.85566,44.25134,55.0535,5,2132,296,"2017","2017-10-23"
"HARV","2017-10-23",65.9615,45.509,55.73525,6,2438,296,"2017","2017-10-23"
"SERC","2017-10-23",73.4729,53.9006,63.68675,14,3870,296,"2017","2017-10-23"
"UNDE","2017-10-23",55.10318,40.19756,47.65037,0,1756,296,"2017","2017-10-23"
"UKFS","2017-10-23",68.05652,44.61512,56.33582,6,4526,296,"2017","2017-10-23"
"ORNL","2017-10-23",72.66614,56.49422,64.58018,15,4781,296,"2017","2017-10-23"
"CLBJ","2017-10-23",79.45916,38.26778,58.86347,9,5832,296,"2017","2017-10-23"
"ABBY","2017-10-23",66.53282,38.33402,52.43342,2,361,296,"2017","2017-10-23"
"TOOL","2017-10-23",17.67362,1.8725,9.77306,0,313,296,"2017","2017-10-23"
"BONA","2017-10-23",18.71258,-11.68726,3.51266,0,0,296,"2017","2017-10-23"
"BART","2017-10-24",68.67842,55.18652,61.93247,12,2144,297,"2017","2017-10-24"
"HARV","2017-10-24",70.78442,57.69446,64.23944,14,2452,297,"2017","2017-10-24"
"SERC","2017-10-24",72.99266,61.2455,67.11908,17,3887,297,"2017","2017-10-24"
"UNDE","2017-10-24",52.00826,32.0522,42.03023,0,1756,297,"2017","2017-10-24"
"UKFS","2017-10-24",61.55708,44.7764,53.16674,3,4529,297,"2017","2017-10-24"
"ORNL","2017-10-24",60.16028,46.55678,53.35853,3,4784,297,"2017","2017-10-24"
"CLBJ","2017-10-24",72.41522,43.58768,58.00145,8,5840,297,"2017","2017-10-24"
"ABBY","2017-10-24",73.91732,40.3052,57.11126,7,368,297,"2017","2017-10-24"
"TOOL","2017-10-24",17.77928,5.84492,11.8121,0,313,297,"2017","2017-10-24"
"BONA","2017-10-24",23.63864,7.93328,15.78596,0,0,297,"2017","2017-10-24"
"BART","2017-10-25",66.81722,59.10602,62.96162,13,2157,298,"2017","2017-10-25"
"HARV","2017-10-25",66.23294,57.43094,61.83194,12,2464,298,"2017","2017-10-25"
"SERC","2017-10-25",66.10118,47.60456,56.85287,7,3894,298,"2017","2017-10-25"
"UNDE","2017-10-25",43.7504,29.13332,36.44186,0,1756,298,"2017","2017-10-25"
"UKFS","2017-10-25",70.66958,37.93622,54.3029,4,4533,298,"2017","2017-10-25"
"ORNL","2017-10-25",55.44482,38.71436,47.07959,0,4784,298,"2017","2017-10-25"
"CLBJ","2017-10-25",78.20438,34.13768,56.17103,6,5846,298,"2017","2017-10-25"
"ABBY","2017-10-25",69.42686,38.79284,54.10985,4,372,298,"2017","2017-10-25"
"TOOL","2017-10-25",15.58346,1.93298,8.75822,0,313,298,"2017","2017-10-25"
"BONA","2017-10-25",32.53442,14.76554,23.64998,0,0,298,"2017","2017-10-25"
"BART","2017-10-26",61.21958,45.42296,53.32127,3,2160,299,"2017","2017-10-26"
"HARV","2017-10-26",57.7436,42.32786,50.03573,0,2464,299,"2017","2017-10-26"
"SERC","2017-10-26",58.47008,43.31066,50.89037,1,3895,299,"2017","2017-10-26"
"UNDE","2017-10-26",46.19966,33.23912,39.71939,0,1756,299,"2017","2017-10-26"
"UKFS","2017-10-26",73.16888,47.87852,60.5237,11,4544,299,"2017","2017-10-26"
"ORNL","2017-10-26",62.37896,37.89446,50.13671,0,4784,299,"2017","2017-10-26"
"CLBJ","2017-10-26",84.94592,52.66328,68.8046,19,5865,299,"2017","2017-10-26"
"ABBY","2017-10-26",66.96176,48.15698,57.55937,8,380,299,"2017","2017-10-26"
"TOOL","2017-10-26",30.38486,10.98338,20.68412,0,313,299,"2017","2017-10-26"
"BONA","2017-10-26",39.434,22.18802,30.81101,0,0,299,"2017","2017-10-26"
"BART","2017-10-27",55.29758,41.33516,48.31637,0,2160,300,"2017","2017-10-27"
"HARV","2017-10-27",55.73912,37.46804,46.60358,0,2464,300,"2017","2017-10-27"
"SERC","2017-10-27",67.03592,35.71196,51.37394,1,3896,300,"2017","2017-10-27"
"UNDE","2017-10-27",43.07252,31.27154,37.17203,0,1756,300,"2017","2017-10-27"
"UKFS","2017-10-27",56.75882,35.32352,46.04117,0,4544,300,"2017","2017-10-27"
"ORNL","2017-10-27",70.30814,44.16944,57.23879,7,4791,300,"2017","2017-10-27"
"CLBJ","2017-10-27",80.32802,42.52568,61.42685,11,5876,300,"2017","2017-10-27"
"ABBY","2017-10-27",73.373,42.91592,58.14446,8,388,300,"2017","2017-10-27"
"TOOL","2017-10-27",32.32094,22.92152,27.62123,0,313,300,"2017","2017-10-27"
"BONA","2017-10-27",45.11642,27.04532,36.08087,0,0,300,"2017","2017-10-27"
"BART","2017-10-28",61.44152,32.0999,46.77071,0,2160,301,"2017","2017-10-28"
"HARV","2017-10-28",63.06116,42.31652,52.68884,3,2467,301,"2017","2017-10-28"
"SERC","2017-10-28",70.37852,48.10028,59.2394,9,3905,301,"2017","2017-10-28"
"UNDE","2017-10-28",31.97012,28.2866,30.12836,0,1756,301,"2017","2017-10-28"
"UKFS","2017-10-28",51.32876,26.95208,39.14042,0,4544,301,"2017","2017-10-28"
"ORNL","2017-10-28",65.85134,39.82964,52.84049,3,4794,301,"2017","2017-10-28"
"CLBJ","2017-10-28",57.80624,28.75352,43.27988,0,5876,301,"2017","2017-10-28"
"ABBY","2017-10-28",75.14708,36.0374,55.59224,6,394,301,"2017","2017-10-28"
"TOOL","2017-10-28",31.42688,24.87398,28.15043,0,313,301,"2017","2017-10-28"
"BONA","2017-10-28",37.89734,20.15402,29.02568,0,0,301,"2017","2017-10-28"
"BART","2017-10-29",57.44534,46.6538,52.04957,2,2162,302,"2017","2017-10-29"
"HARV","2017-10-29",57.06248,52.29122,54.67685,5,2472,302,"2017","2017-10-29"
"SERC","2017-10-29",65.8175,59.97866,62.89808,13,3918,302,"2017","2017-10-29"
"UNDE","2017-10-29",33.61856,24.8369,29.22773,0,1756,302,"2017","2017-10-29"
"UKFS","2017-10-29",67.00352,32.41112,49.70732,0,4544,302,"2017","2017-10-29"
"ORNL","2017-10-29",41.6768,34.7486,38.2127,0,4794,302,"2017","2017-10-29"
"CLBJ","2017-10-29",76.72136,27.77234,52.24685,2,5878,302,"2017","2017-10-29"
"ABBY","2017-10-29",69.4121,33.91718,51.66464,2,396,302,"2017","2017-10-29"
"TOOL","2017-10-29",30.4304,14.77364,22.60202,0,313,302,"2017","2017-10-29"
"BONA","2017-10-29",34.6676,21.34274,28.00517,0,0,302,"2017","2017-10-29"
"BART","2017-10-30",61.89224,46.72634,54.30929,4,2166,303,"2017","2017-10-30"
"HARV","2017-10-30",61.87514,41.648,51.76157,2,2474,303,"2017","2017-10-30"
"SERC","2017-10-30",60.29492,43.46132,51.87812,2,3920,303,"2017","2017-10-30"
"UNDE","2017-10-30",33.9926,28.8923,31.44245,0,1756,303,"2017","2017-10-30"
"UKFS","2017-10-30",61.60568,42.3212,51.96344,2,4546,303,"2017","2017-10-30"
"ORNL","2017-10-30",58.20494,28.41944,43.31219,0,4794,303,"2017","2017-10-30"
"CLBJ","2017-10-30",72.16394,38.79194,55.47794,5,5883,303,"2017","2017-10-30"
"ABBY","2017-10-30",63.79682,39.72614,51.76148,2,398,303,"2017","2017-10-30"
"TOOL","2017-10-30",29.51636,17.1842,23.35028,0,313,303,"2017","2017-10-30"
"BONA","2017-10-30",33.95408,15.17108,24.56258,0,0,303,"2017","2017-10-30"
"BART","2017-10-31",50.26262,42.71072,46.48667,0,2166,304,"2017","2017-10-31"
"HARV","2017-10-31",52.03742,37.6241,44.83076,0,2474,304,"2017","2017-10-31"
"SERC","2017-10-31",60.10682,39.3782,49.74251,0,3920,304,"2017","2017-10-31"
"UNDE","2017-10-31",30.79094,24.5336,27.66227,0,1756,304,"2017","2017-10-31"
"UKFS","2017-10-31",42.70586,27.00032,34.85309,0,4546,304,"2017","2017-10-31"
"ORNL","2017-10-31",60.28286,39.21044,49.74665,0,4794,304,"2017","2017-10-31"
"CLBJ","2017-10-31",61.5443,41.28674,51.41552,1,5884,304,"2017","2017-10-31"
"ABBY","2017-10-31",65.30144,29.14754,47.22449,0,398,304,"2017","2017-10-31"
"TOOL","2017-10-31",25.82402,13.99586,19.90994,0,313,304,"2017","2017-10-31"
"BONA","2017-10-31",32.62028,26.67326,29.64677,0,0,304,"2017","2017-10-31"
"BART","2017-11-01",48.10568,30.4925,39.29909,0,2166,305,"2017","2017-11-01"
"HARV","2017-11-01",48.57998,30.58034,39.58016,0,2474,305,"2017","2017-11-01"
"SERC","2017-11-01",61.40552,38.97716,50.19134,0,3920,305,"2017","2017-11-01"
"UNDE","2017-11-01",34.15622,23.58536,28.87079,0,1756,305,"2017","2017-11-01"
"UKFS","2017-11-01",50.5229,30.63182,40.57736,0,4546,305,"2017","2017-11-01"
"ORNL","2017-11-01",59.77994,43.58876,51.68435,2,4796,305,"2017","2017-11-01"
"CLBJ","2017-11-01",82.93424,40.46378,61.69901,12,5896,305,"2017","2017-11-01"
"ABBY","2017-11-01",58.2647,31.81316,45.03893,0,398,305,"2017","2017-11-01"
"TOOL","2017-11-01",38.23052,19.36058,28.79555,0,313,305,"2017","2017-11-01"
"BONA","2017-11-01",29.4116,24.86444,27.13802,0,0,305,"2017","2017-11-01"
"BART","2017-11-02",51.28916,39.31304,45.3011,0,2166,306,"2017","2017-11-02"
"HARV","2017-11-02",64.59386,41.08316,52.83851,3,2477,306,"2017","2017-11-02"
"SERC","2017-11-02",74.12018,51.07118,62.59568,13,3933,306,"2017","2017-11-02"
"UNDE","2017-11-02",34.90286,29.84648,32.37467,0,1756,306,"2017","2017-11-02"
"UKFS","2017-11-02",54.55022,44.31416,49.43219,0,4546,306,"2017","2017-11-02"
"ORNL","2017-11-02",69.05318,52.21184,60.63251,11,4807,306,"2017","2017-11-02"
"CLBJ","2017-11-02",91.8005,63.90248,77.85149,28,5924,306,"2017","2017-11-02"
"ABBY","2017-11-02",48.07256,40.52642,44.29949,0,398,306,"2017","2017-11-02"
"TOOL","2017-11-02",42.52514,22.39484,32.45999,0,313,306,"2017","2017-11-02"
"BONA","2017-11-02",27.83642,6.89468,17.36555,0,0,306,"2017","2017-11-02"
"BART","2017-11-03",64.77944,50.28656,57.533,8,2174,307,"2017","2017-11-03"
"HARV","2017-11-03",65.98328,51.09602,58.53965,9,2486,307,"2017","2017-11-03"
"SERC","2017-11-03",78.94058,54.73184,66.83621,17,3950,307,"2017","2017-11-03"
"UNDE","2017-11-03",33.02816,29.17958,31.10387,0,1756,307,"2017","2017-11-03"
"UKFS","2017-11-03",52.1267,34.3706,43.24865,0,4546,307,"2017","2017-11-03"
"ORNL","2017-11-03",69.25982,59.86454,64.56218,15,4822,307,"2017","2017-11-03"
"CLBJ","2017-11-03",85.0901,49.94096,67.51553,18,5942,307,"2017","2017-11-03"
"ABBY","2017-11-03",45.00212,36.02696,40.51454,0,398,307,"2017","2017-11-03"
"TOOL","2017-11-03",28.74506,16.26134,22.5032,0,313,307,"2017","2017-11-03"
"BONA","2017-11-03",30.8255,22.55234,26.68892,0,0,307,"2017","2017-11-03"
"BART","2017-11-04",50.35514,35.6306,42.99287,0,2174,308,"2017","2017-11-04"
"HARV","2017-11-04",52.0808,30.94718,41.51399,0,2486,308,"2017","2017-11-04"
"SERC","2017-11-04",70.65266,48.30962,59.48114,9,3959,308,"2017","2017-11-04"
"UNDE","2017-11-04",33.69848,27.5468,30.62264,0,1756,308,"2017","2017-11-04"
"UKFS","2017-11-04",51.9737,41.83376,46.90373,0,4546,308,"2017","2017-11-04"
"ORNL","2017-11-04",72.49928,60.48734,66.49331,16,4838,308,"2017","2017-11-04"
"CLBJ","2017-11-04",87.88298,45.7502,66.81659,17,5959,308,"2017","2017-11-04"
"ABBY","2017-11-04",43.1546,34.94012,39.04736,0,398,308,"2017","2017-11-04"
"TOOL","2017-11-04",27.46076,13.82918,20.64497,0,313,308,"2017","2017-11-04"
"BONA","2017-11-04",29.89058,14.64692,22.26875,0,0,308,"2017","2017-11-04"
"BART","2017-11-05",44.0087,32.41328,38.21099,0,2174,309,"2017","2017-11-05"
"HARV","2017-11-05",51.6857,37.6907,44.6882,0,2486,309,"2017","2017-11-05"
"SERC","2017-11-05",63.18086,51.62738,57.40412,7,3966,309,"2017","2017-11-05"
"UNDE","2017-11-05",36.49316,27.55112,32.02214,0,1756,309,"2017","2017-11-05"
"UKFS","2017-11-05",57.21134,44.93138,51.07136,1,4547,309,"2017","2017-11-05"
"ORNL","2017-11-05",74.63444,61.70846,68.17145,18,4856,309,"2017","2017-11-05"
"CLBJ","2017-11-05",91.598,69.45188,80.52494,31,5990,309,"2017","2017-11-05"
"ABBY","2017-11-05",47.33744,37.39748,42.36746,0,398,309,"2017","2017-11-05"
"TOOL","2017-11-05",29.35544,20.80832,25.08188,0,313,309,"2017","2017-11-05"
"BONA","2017-11-05",25.17026,11.11586,18.14306,0,0,309,"2017","2017-11-05"
"BART","2017-11-06",62.81384,41.36702,52.09043,2,2176,310,"2017","2017-11-06"
"HARV","2017-11-06",59.29286,49.9829,54.63788,5,2491,310,"2017","2017-11-06"
"SERC","2017-11-06",72.08348,59.6921,65.88779,16,3982,310,"2017","2017-11-06"
"UNDE","2017-11-06",32.0081,21.61976,26.81393,0,1756,310,"2017","2017-11-06"
"UKFS","2017-11-06",49.24148,29.71994,39.48071,0,4547,310,"2017","2017-11-06"
"ORNL","2017-11-06",75.41762,61.16126,68.28944,18,4874,310,"2017","2017-11-06"
"CLBJ","2017-11-06",87.02798,49.79372,68.41085,18,6008,310,"2017","2017-11-06"
"ABBY","2017-11-06",46.166,30.00542,38.08571,0,398,310,"2017","2017-11-06"
"TOOL","2017-11-06",23.91638,10.2677,17.09204,0,313,310,"2017","2017-11-06"
"BONA","2017-11-06",24.74654,3.11198,13.92926,0,0,310,"2017","2017-11-06"
"BART","2017-11-07",50.6039,33.11906,41.86148,0,2176,311,"2017","2017-11-07"
"HARV","2017-11-07",49.95194,31.68338,40.81766,0,2491,311,"2017","2017-11-07"
"SERC","2017-11-07",68.23148,40.93448,54.58298,5,3987,311,"2017","2017-11-07"
"UNDE","2017-11-07",29.42096,20.72984,25.0754,0,1756,311,"2017","2017-11-07"
"UKFS","2017-11-07",51.53828,34.16702,42.85265,0,4547,311,"2017","2017-11-07"
"ORNL","2017-11-07",70.0808,58.94546,64.51313,15,4889,311,"2017","2017-11-07"
"CLBJ","2017-11-07",59.35838,46.46642,52.9124,3,6011,311,"2017","2017-11-07"
"ABBY","2017-11-07",51.29096,28.18634,39.73865,0,398,311,"2017","2017-11-07"
"TOOL","2017-11-07",38.7635,21.8201,30.2918,0,313,311,"2017","2017-11-07"
"BONA","2017-11-07",17.81654,-7.8556,4.98047,0,0,311,"2017","2017-11-07"
"BART","2017-11-08",42.38384,24.57122,33.47753,0,2176,312,"2017","2017-11-08"
"HARV","2017-11-08",43.15298,29.41736,36.28517,0,2491,312,"2017","2017-11-08"
"SERC","2017-11-08",48.85448,40.20422,44.52935,0,3987,312,"2017","2017-11-08"
"UNDE","2017-11-08",30.47054,19.61528,25.04291,0,1756,312,"2017","2017-11-08"
"UKFS","2017-11-08",57.24788,27.47948,42.36368,0,4547,312,"2017","2017-11-08"
"ORNL","2017-11-08",59.62082,46.02056,52.82069,3,4892,312,"2017","2017-11-08"
"CLBJ","2017-11-08",48.99524,41.57024,45.28274,0,6011,312,"2017","2017-11-08"
"ABBY","2017-11-08",46.9427,32.97128,39.95699,0,398,312,"2017","2017-11-08"
"TOOL","2017-11-08",38.58962,15.76958,27.1796,0,313,312,"2017","2017-11-08"
"BONA","2017-11-08",16.98548,-3.10504,6.94022,0,0,312,"2017","2017-11-08"
"BART","2017-11-09",42.56294,20.24438,31.40366,0,2176,313,"2017","2017-11-09"
"HARV","2017-11-09",46.39082,24.656,35.52341,0,2491,313,"2017","2017-11-09"
"SERC","2017-11-09",56.75846,41.18252,48.97049,0,3987,313,"2017","2017-11-09"
"UNDE","2017-11-09",29.3927,9.74426,19.56848,0,1756,313,"2017","2017-11-09"
"UKFS","2017-11-09",50.07992,31.99262,41.03627,0,4547,313,"2017","2017-11-09"
"ORNL","2017-11-09",61.50542,45.48776,53.49659,3,4895,313,"2017","2017-11-09"
"CLBJ","2017-11-09",60.92816,32.73332,46.83074,0,6011,313,"2017","2017-11-09"
"ABBY","2017-11-09",47.98292,37.16726,42.57509,0,398,313,"2017","2017-11-09"
"TOOL","2017-11-09",22.46144,14.16632,18.31388,0,313,313,"2017","2017-11-09"
"BONA","2017-11-09",23.01026,11.38334,17.1968,0,0,313,"2017","2017-11-09"
"BART","2017-11-10",44.0825,17.98772,31.03511,0,2176,314,"2017","2017-11-10"
"HARV","2017-11-10",43.72142,18.83822,31.27982,0,2491,314,"2017","2017-11-10"
"SERC","2017-11-10",54.05522,34.98152,44.51837,0,3987,314,"2017","2017-11-10"
"UNDE","2017-11-10",18.7097,7.03904,12.87437,0,1756,314,"2017","2017-11-10"
"UKFS","2017-11-10",42.07424,23.33912,32.70668,0,4547,314,"2017","2017-11-10"
"ORNL","2017-11-10",54.9104,38.27534,46.59287,0,4895,314,"2017","2017-11-10"
"CLBJ","2017-11-10",62.65724,34.39364,48.52544,0,6011,314,"2017","2017-11-10"
"ABBY","2017-11-10",48.48944,34.4651,41.47727,0,398,314,"2017","2017-11-10"
"TOOL","2017-11-10",20.82524,9.94802,15.38663,0,313,314,"2017","2017-11-10"
"BONA","2017-11-10",22.76096,3.65378,13.20737,0,0,314,"2017","2017-11-10"
"BART","2017-11-11",30.54686,16.0268,23.28683,0,2176,315,"2017","2017-11-11"
"HARV","2017-11-11",31.21268,13.7867,22.49969,0,2491,315,"2017","2017-11-11"
"SERC","2017-11-11",37.84172,22.94672,30.39422,0,3987,315,"2017","2017-11-11"
"UNDE","2017-11-11",26.18744,17.85146,22.01945,0,1756,315,"2017","2017-11-11"
"UKFS","2017-11-11",49.17758,33.19592,41.18675,0,4547,315,"2017","2017-11-11"
"ORNL","2017-11-11",58.69184,32.45342,45.57263,0,4895,315,"2017","2017-11-11"
"CLBJ","2017-11-11",65.28308,52.56104,58.92206,9,6020,315,"2017","2017-11-11"
"ABBY","2017-11-11",50.23922,35.12264,42.68093,0,398,315,"2017","2017-11-11"
"TOOL","2017-11-11",13.77122,2.6357,8.20346,0,313,315,"2017","2017-11-11"
"BONA","2017-11-11",20.04224,-3.53974,8.25125,0,0,315,"2017","2017-11-11"
"BART","2017-11-12",37.04018,17.43422,27.2372,0,2176,316,"2017","2017-11-12"
"HARV","2017-11-12",39.62138,18.99392,29.30765,0,2491,316,"2017","2017-11-12"
"SERC","2017-11-12",45.49748,25.44278,35.47013,0,3987,316,"2017","2017-11-12"
"UNDE","2017-11-12",31.05068,25.81052,28.4306,0,1756,316,"2017","2017-11-12"
"UKFS","2017-11-12",47.09642,43.1222,45.10931,0,4547,316,"2017","2017-11-12"
"ORNL","2017-11-12",56.75306,44.86118,50.80712,1,4896,316,"2017","2017-11-12"
"CLBJ","2017-11-12",70.47032,59.2313,64.85081,15,6035,316,"2017","2017-11-12"
"ABBY","2017-11-12",55.37264,42.74132,49.05698,0,398,316,"2017","2017-11-12"
"TOOL","2017-11-12",23.07272,13.83404,18.45338,0,313,316,"2017","2017-11-12"
"BONA","2017-11-12",18.06836,9.97448,14.02142,0,0,316,"2017","2017-11-12"
"BART","2017-11-13",32.07308,19.36454,25.71881,0,2176,317,"2017","2017-11-13"
"HARV","2017-11-13",37.78736,26.31002,32.04869,0,2491,317,"2017","2017-11-13"
"SERC","2017-11-13",48.23978,34.98566,41.61272,0,3987,317,"2017","2017-11-13"
"UNDE","2017-11-13",32.41922,24.5417,28.48046,0,1756,317,"2017","2017-11-13"
"UKFS","2017-11-13",52.21184,36.01742,44.11463,0,4547,317,"2017","2017-11-13"
"ORNL","2017-11-13",55.5854,43.34198,49.46369,0,4896,317,"2017","2017-11-13"
"CLBJ","2017-11-13",65.30702,49.02818,57.1676,7,6042,317,"2017","2017-11-13"
"ABBY","2017-11-13",54.40694,41.3573,47.88212,0,398,317,"2017","2017-11-13"
"TOOL","2017-11-13",21.62156,18.97574,20.29865,0,313,317,"2017","2017-11-13"
"BONA","2017-11-13",24.66032,17.27024,20.96528,0,0,317,"2017","2017-11-13"
"BART","2017-11-14",37.10174,28.38488,32.74331,0,2176,318,"2017","2017-11-14"
"HARV","2017-11-14",34.45304,28.9427,31.69787,0,2491,318,"2017","2017-11-14"
"SERC","2017-11-14",48.63452,32.27324,40.45388,0,3987,318,"2017","2017-11-14"
"UNDE","2017-11-14",35.50028,30.8381,33.16919,0,1756,318,"2017","2017-11-14"
"UKFS","2017-11-14",55.74758,47.8436,51.79559,2,4549,318,"2017","2017-11-14"
"ORNL","2017-11-14",58.16732,39.34994,48.75863,0,4896,318,"2017","2017-11-14"
"CLBJ","2017-11-14",78.49472,60.50678,69.50075,20,6062,318,"2017","2017-11-14"
"ABBY","2017-11-14",53.9384,40.4672,47.2028,0,398,318,"2017","2017-11-14"
"TOOL","2017-11-14",9.72374,-0.120100000000001,4.80182,0,313,318,"2017","2017-11-14"
"BONA","2017-11-14",22.88768,6.15956,14.52362,0,0,318,"2017","2017-11-14"
"BART","2017-11-15",40.85978,25.8746,33.36719,0,2176,319,"2017","2017-11-15"
"HARV","2017-11-15",42.88388,27.95072,35.4173,0,2491,319,"2017","2017-11-15"
"SERC","2017-11-15",50.70308,30.70724,40.70516,0,3987,319,"2017","2017-11-15"
"UNDE","2017-11-15",36.67946,29.82974,33.2546,0,1756,319,"2017","2017-11-15"
"UKFS","2017-11-15",58.66916,44.37896,51.52406,2,4551,319,"2017","2017-11-15"
"ORNL","2017-11-15",57.8093,34.45142,46.13036,0,4896,319,"2017","2017-11-15"
